wavelength,flux
353.78000000000003,0.9800189733898212
353.87,0.9431516057288473
353.96000000000004,0.952074655120869
354.05,0.9569311405627949
354.14000000000004,0.9602991247915109
354.23,0.962526148389477
354.32,0.9629752602780993
354.41,0.9658876541788507
354.5,0.9703697845810435
354.59000000000003,0.9736542512831914
354.68000000000006,0.9790277054526411
354.77,0.9884742739227933
354.86,1.0000000000000002
354.95000000000005,0.9990944695701409
355.04,0.9872640876743541
355.13000000000005,0.9851015375151316
355.22,0.9847319541484069
355.31,0.9750434511090968
355.40000000000003,0.9564581116554403
355.49,0.9403083646367013
355.58000000000004,0.9419427448550112
355.67,0.9569491489121826
355.76,0.96968638127135
355.85,0.9767858367559085
355.94000000000005,0.9775981948739735
356.03000000000003,0.9733796946012089
356.12,0.9679896791462796
356.21000000000004,0.9658961396829101
356.3,0.9680034405971596
356.39000000000004,0.967932077623681
356.48,0.96402358958631
356.57,0.9599626098966961
356.66,0.9589789428624315
356.75,0.9610323611480116
356.84000000000003,0.960747141433784
356.93000000000006,0.9549871631361585
357.02,0.949140082936018
357.11,0.9501470392627455
357.20000000000005,0.9526451049107089
357.29,0.9527687284892428
357.38000000000005,0.9576613309262577
357.47,0.9600883132552233
357.56,0.9518997654223242
357.65000000000003,0.9419087221010791
357.74,0.9415705972607445
357.83000000000004,0.9462991231425356
357.92,0.9426314851565324
358.01,0.9366576549866014
358.1,0.9402370466701956
358.19000000000005,0.9477656827668173
358.28000000000003,0.9466578873760022
358.37,0.9387034233986339
358.46000000000004,0.9284546316938788
358.55,0.9094259129551181
358.64000000000004,0.8764931513720547
358.73,0.8494372708445765
358.82,0.8592966473089865
358.91,0.8940576485505247
359.0,0.9178826104378413
359.09000000000003,0.9233539144102717
359.18000000000006,0.9251988978733034
359.27,0.9366028322160587
359.36,0.9485863943426466
359.45000000000005,0.9472719791470996
359.54,0.9417567435120331
359.63000000000005,0.9397232690277846
359.72,0.939147138958803
359.81,0.9335567253821433
359.90000000000003,0.9201283621383197
359.99,0.9080501094019086
360.08000000000004,0.8996664519459138
360.17,0.8923943703083971
360.26,0.8898111869713297
360.35,0.8904775928616474
360.44000000000005,0.8933216282470469
360.53000000000003,0.9028106865387358
360.62,0.9166115923755873
360.71000000000004,0.9265599968177978
360.8,0.9267970226564636
360.89000000000004,0.9215456008106916
360.98,0.9123564888483081
361.07,0.8984432511125876
361.16,0.8824297314542174
361.25,0.8635876491567638
361.34000000000003,0.8473178409059149
361.43000000000006,0.8465529899340161
361.52,0.8636417994517989
361.61,0.8865590676920361
361.70000000000005,0.899342667455031
361.79,0.9002460387735162
361.88000000000005,0.8959854820718338
361.97,0.8887137445479237
362.06,0.8841591174671324
362.15000000000003,0.8866172464712803
362.24,0.8873358079536651
362.33000000000004,0.8833709420038832
362.42,0.884555849257017
362.51,0.8880744141583732
362.6,0.887651803837815
362.69000000000005,0.8897825224635728
362.78000000000003,0.8950028958027213
362.87,0.8974849099334918
362.96000000000004,0.8942114413925736
363.05,0.8866446393491845
363.14000000000004,0.8764122072403595
363.23,0.860376821054355
363.32,0.8351951338969389
363.41,0.8130732120436552
363.5,0.8181191312889647
363.59000000000003,0.8483648291442223
363.68000000000006,0.873509260649105
363.77,0.8793626740733138
363.86,0.877028958113482
363.95000000000005,0.8749784532900021
364.04,0.872800426470435
364.13000000000005,0.8728958573582843
364.22,0.877164360888392
364.31,0.8772770343848084
364.40000000000003,0.8708232536703144
364.49,0.8650872870981553
364.58000000000004,0.8614973851043571
364.67,0.8598120392589862
364.76,0.8618161427770682
364.85,0.8631150799359412
364.94000000000005,0.8558068721254093
365.03000000000003,0.8455777167144203
365.12,0.8453899186472766
365.21000000000004,0.8512622526317802
365.3,0.8512417699858823
365.39000000000004,0.8473117248464332
365.48,0.8471635900883411
365.57,0.8506908511756058
365.66,0.8559265463449683
365.75,0.8599451511642521
365.84000000000003,0.8613345506337811
365.93000000000006,0.86282982102651
366.02,0.8645073298896921
366.11,0.8620958742158873
366.20000000000005,0.8620912830623282
366.29,0.8620947063951456
366.38000000000005,0.8583172539303701
366.47,0.86082832562449
366.56,0.8618846575062553
366.65000000000003,0.8546162210027755
366.74,0.8536382490373089
366.83000000000004,0.8591890480192527
366.92,0.8638226628387423
367.01,0.8687624583612001
367.1,0.869447276257554
367.19000000000005,0.8625220550685532
367.28000000000003,0.8550632551552659
367.37,0.8541072468244109
367.46000000000004,0.8580477151203638
367.55,0.8576793884855533
367.64000000000004,0.8497492975453352
367.73,0.843498432055146
367.82,0.8382922473979331
367.91,0.8309214916322745
368.0,0.8335656820600446
368.09000000000003,0.8446181589086224
368.18000000000006,0.8432263255211847
368.27,0.8326329973959277
368.36,0.8369669952376094
368.45000000000005,0.8522595182518613
368.54,0.8533306937893814
368.63000000000005,0.8368958842780942
368.72,0.8288029977729096
368.81,0.8476472310657363
368.90000000000003,0.8725886940641767
368.99,0.8678337109088703
369.08000000000004,0.8389903591717905
369.17,0.8275377842334047
369.26,0.8527244668192202
369.35,0.8921502600627433
369.44000000000005,0.9105615632327391
369.53000000000003,0.8916782577312876
369.62,0.8489232711663502
369.71000000000004,0.816201479609931
369.8,0.8217376673925466
369.89000000000004,0.858612714605919
369.98,0.8976883132598267
370.07,0.9162551483384477
370.16,0.8980167789167869
370.25,0.8391981729329523
370.34000000000003,0.7647481969346752
370.43000000000006,0.7178111849081678
370.52,0.7350417004107954
370.61,0.8125725305099546
370.70000000000005,0.8951924984881464
370.79,0.9344235159751668
370.88000000000005,0.9269336846153731
370.97,0.8891878937562253
371.06,0.8330209178282852
371.15000000000003,0.7725558086259762
371.24,0.7496316127572427
371.33000000000004,0.7926979354194188
371.42,0.8612882874447418
371.51,0.9094890755518394
371.6,0.9364634998148679
371.69000000000005,0.9427804033534108
371.78000000000003,0.9298491327989323
371.87,0.908490773179693
371.96000000000004,0.8698052245008467
372.05,0.8057371921078945
372.14000000000004,0.742121420323244
372.23,0.7225146915220574
372.32,0.7623692761529985
372.41,0.8362248672042207
372.5,0.9007287119229085
372.59000000000003,0.9339580414342915
372.68000000000006,0.9463246118816322
372.77,0.9525905801654788
372.86,0.9554017156917273
372.95000000000005,0.9538123560421011
373.04,0.9471479092626636
373.13000000000005,0.9189155174541488
373.22,0.8567241274141997
373.31,0.7768238937384566
373.40000000000003,0.7125351789473057
373.49,0.7095715173135859
373.58000000000004,0.7746847344572093
373.67,0.8581829296192185
373.76,0.9170706797865292
373.85,0.9472098610686636
373.94000000000005,0.9639046277577443
374.03000000000003,0.9771091786871323
374.12,0.9908128395787137
374.21000000000004,1.0000000000000002
374.3,0.9952435232396586
374.39000000000004,0.9843874869912916
374.48,0.9708002765263466
374.57,0.9461636760103235
374.66,0.9114325956046366
374.75,0.8641223203745658
374.84000000000003,0.797874453379175
374.93000000000006,0.7256968334475596
375.02,0.6880038386619086
375.11,0.7180853612956972
375.20000000000005,0.7956232053300095
375.29,0.870749340514775
